Stock_Number,Deletion,Chromosome,Background,Block,Raw_Phenotype,Numeric_Phenotype,Deletion_Set
9482,DF(3R)ED10642,3R,SAM,14,G,4,DrosDel
9482,DF(3R)ED10642,3R,SAM,18,D,7,DrosDel
9482,DF(3R)ED10642,3R,SAM,18,D,7,DrosDel
9482,DF(3R)ED10642,3R,SAM,18,D,7,DrosDel
9482,DF(3R)ED10642,3R,SAM,18,D,7,DrosDel
9482,DF(3R)ED10642,3R,SAM,18,D,7,DrosDel
9482,DF(3R)ED10642,3R,SAM,18,E,6,DrosDel
9482,DF(3R)ED10642,3R,SAM,18,E,6,DrosDel
9485,DF(3R)ED10838,3R,SAM,14,E,6,DrosDel
9485,DF(3R)ED10838,3R,SAM,14,E,6,DrosDel
9485,DF(3R)ED10838,3R,SAM,14,F,5,DrosDel
9485,DF(3R)ED10838,3R,SAM,14,F,5,DrosDel
9485,DF(3R)ED10838,3R,SAM,14,F,5,DrosDel
9485,DF(3R)ED10838,3R,SAM,14,F,5,DrosDel
9485,DF(3R)ED10838,3R,SAM,14,F,5,DrosDel
9487,DF(3R)ED10845,3R,SAM,14,E,6,DrosDel
9487,DF(3R)ED10845,3R,SAM,14,E,6,DrosDel
9487,DF(3R)ED10845,3R,SAM,14,E,6,DrosDel
9487,DF(3R)ED10845,3R,SAM,14,F,5,DrosDel
9487,DF(3R)ED10845,3R,SAM,14,F,5,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,D,7,DrosDel
23714,DF(3R)ED10555,3R,SAM,17,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,D,7,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,E,6,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,E,6,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,15,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,18,E,6,DrosDel
24137,DF(3R)ED5664,3R,SAM,18,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,18,F,5,DrosDel
24137,DF(3R)ED5664,3R,SAM,18,F,5,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,D,7,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,D,7,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,D,7,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,D,7,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,D,7,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,D,7,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,D,7,DrosDel
24138,DF(3R)ED10566,3R,SAM,14,E,6,DrosDel
24139,DF(3R)ED5938,3R,SAM,14,E,6,DrosDel
24139,DF(3R)ED5938,3R,SAM,14,E,6,DrosDel
24139,DF(3R)ED5938,3R,SAM,14,F,5,DrosDel
24139,DF(3R)ED5938,3R,SAM,14,F,5,DrosDel
24139,DF(3R)ED5938,3R,SAM,14,F,5,DrosDel
24140,DF(3R)ED6058,3R,SAM,14,D,7,DrosDel
24140,DF(3R)ED6058,3R,SAM,14,D,7,DrosDel
24140,DF(3R)ED6058,3R,SAM,14,E,6,DrosDel
24140,DF(3R)ED6058,3R,SAM,14,F,5,DrosDel
24140,DF(3R)ED6058,3R,SAM,14,F,5,DrosDel
24140,DF(3R)ED6058,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,E,6,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,E,6,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,E,6,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,14,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,17,E,6,DrosDel
24141,DF(3R)ED6332,3R,SAM,17,E,6,DrosDel
24141,DF(3R)ED6332,3R,SAM,17,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,17,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,17,F,5,DrosDel
24141,DF(3R)ED6332,3R,SAM,17,F,5,DrosDel
24142,DF(3R)ED6346,3R,SAM,14,D,7,DrosDel
24142,DF(3R)ED6346,3R,SAM,14,D,7,DrosDel
24142,DF(3R)ED6346,3R,SAM,14,D,7,DrosDel
24142,DF(3R)ED6346,3R,SAM,14,D,7,DrosDel
24142,DF(3R)ED6346,3R,SAM,14,D,7,DrosDel
24142,DF(3R)ED6346,3R,SAM,14,D,7,DrosDel
24143,DF(3R)ED6361,3R,SAM,14,E,6,DrosDel
24143,DF(3R)ED6361,3R,SAM,14,F,5,DrosDel
24143,DF(3R)ED6361,3R,SAM,14,F,5,DrosDel
24143,DF(3R)ED6361,3R,SAM,14,F,5,DrosDel
24143,DF(3R)ED6361,3R,SAM,14,F,5,DrosDel
24143,DF(3R)ED6361,3R,SAM,18,E,6,DrosDel
24143,DF(3R)ED6361,3R,SAM,18,E,6,DrosDel
24143,DF(3R)ED6361,3R,SAM,18,E,6,DrosDel
24143,DF(3R)ED6361,3R,SAM,18,F,5,DrosDel
24143,DF(3R)ED6361,3R,SAM,18,F,5,DrosDel
24143,DF(3R)ED6361,3R,SAM,18,F,5,DrosDel
24144,DF(3R)ED6362,3R,SAM,14,C,8,DrosDel
24144,DF(3R)ED6362,3R,SAM,14,D,7,DrosDel
24144,DF(3R)ED6362,3R,SAM,14,D,7,DrosDel
24144,DF(3R)ED6362,3R,SAM,14,D,7,DrosDel
24144,DF(3R)ED6362,3R,SAM,14,D,7,DrosDel
24516,DF(3R)ED50003,3R,SAM,18,D,7,DrosDel
24516,DF(3R)ED50003,3R,SAM,18,D,7,DrosDel
24516,DF(3R)ED50003,3R,SAM,18,D,7,DrosDel
24516,DF(3R)ED50003,3R,SAM,18,E,6,DrosDel
24516,DF(3R)ED50003,3R,SAM,18,E,6,DrosDel
6326,CONTROL,2L,ORE,1,F,5,Exelixis
6326,CONTROL,2L,ORE,1,F,5,Exelixis
6326,CONTROL,2L,ORE,1,F,5,Exelixis
6326,CONTROL,2L,ORE,1,F,5,Exelixis
6326,CONTROL,2L,ORE,1,F,5,Exelixis
6326,CONTROL,2L,ORE,1,F,5,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,G,4,Exelixis
6326,CONTROL,2L,ORE,1,H,3,Exelixis
6326,CONTROL,2L,ORE,2,F,5,Exelixis
6326,CONTROL,2L,ORE,2,F,5,Exelixis
6326,CONTROL,2L,ORE,2,F,5,Exelixis
6326,CONTROL,2L,ORE,2,F,5,Exelixis
6326,CONTROL,2L,ORE,2,F,5,Exelixis
6326,CONTROL,2L,ORE,2,F,5,Exelixis
6326,CONTROL,2L,ORE,2,F,5,Exelixis
6326,CONTROL,2L,ORE,2,G,4,Exelixis
6326,CONTROL,2L,ORE,2,G,4,Exelixis
6326,CONTROL,2L,ORE,2,G,4,Exelixis
6326,CONTROL,2L,ORE,2,G,4,Exelixis
6326,CONTROL,2L,ORE,2,G,4,Exelixis
6326,CONTROL,2L,ORE,3,F,5,Exelixis
6326,CONTROL,2L,ORE,3,F,5,Exelixis
6326,CONTROL,2L,ORE,3,F,5,Exelixis
6326,CONTROL,2L,ORE,3,G,4,Exelixis
6326,CONTROL,2L,ORE,3,G,4,Exelixis
6326,CONTROL,2L,ORE,3,G,4,Exelixis
6326,CONTROL,2L,ORE,3,G,4,Exelixis
6326,CONTROL,2L,ORE,3,G,4,Exelixis
6326,CONTROL,2L,ORE,3,G,4,Exelixis
6326,CONTROL,2L,ORE,3,G,4,Exelixis
6326,CONTROL,2L,ORE,4,F,5,Exelixis
6326,CONTROL,2L,ORE,4,F,5,Exelixis
6326,CONTROL,2L,ORE,4,F,5,Exelixis
6326,CONTROL,2L,ORE,4,F,5,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,G,4,Exelixis
6326,CONTROL,2L,ORE,4,H,3,Exelixis
6326,CONTROL,2L,ORE,15,F,5,Exelixis
6326,CONTROL,2L,ORE,15,G,4,Exelixis
6326,CONTROL,2L,ORE,15,G,4,Exelixis
6326,CONTROL,2L,ORE,15,G,4,Exelixis
6326,CONTROL,2L,ORE,15,G,4,Exelixis
6326,CONTROL,2L,ORE,15,G,4,Exelixis
6326,CONTROL,2R,ORE,7,F,5,Exelixis
6326,CONTROL,2R,ORE,7,F,5,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,G,4,Exelixis
6326,CONTROL,2R,ORE,7,H,3,Exelixis
6326,CONTROL,2R,ORE,7,H,3,Exelixis
6326,CONTROL,2R,ORE,8,F,5,Exelixis
6326,CONTROL,2R,ORE,8,F,5,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,8,G,4,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,F,5,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,9,G,4,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,F,5,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,2R,ORE,10,G,4,Exelixis
6326,CONTROL,3L,ORE,12,E,6,Exelixis
6326,CONTROL,3L,ORE,12,F,5,Exelixis
6326,CONTROL,3L,ORE,12,F,5,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,12,G,4,Exelixis
6326,CONTROL,3L,ORE,13,F,5,Exelixis
6326,CONTROL,3L,ORE,13,F,5,Exelixis
6326,CONTROL,3L,ORE,13,F,5,Exelixis
6326,CONTROL,3L,ORE,13,F,5,Exelixis
6326,CONTROL,3L,ORE,13,F,5,Exelixis
6326,CONTROL,3L,ORE,13,F,5,Exelixis
6326,CONTROL,3L,ORE,13,G,4,Exelixis
6326,CONTROL,3L,ORE,13,G,4,Exelixis
6326,CONTROL,3L,ORE,13,G,4,Exelixis
6326,CONTROL,3L,ORE,13,G,4,Exelixis
6326,CONTROL,3L,ORE,13,G,4,Exelixis
6326,CONTROL,3L,ORE,14,F,5,Exelixis
6326,CONTROL,3L,ORE,14,F,5,Exelixis
6326,CONTROL,3L,ORE,14,F,5,Exelixis
6326,CONTROL,3L,ORE,14,F,5,Exelixis
6326,CONTROL,3L,ORE,14,F,5,Exelixis
6326,CONTROL,3L,ORE,14,F,5,Exelixis
6326,CONTROL,3L,ORE,14,F,5,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,14,G,4,Exelixis
6326,CONTROL,3L,ORE,20,F,5,Exelixis
6326,CONTROL,3L,ORE,20,F,5,Exelixis
6326,CONTROL,3L,ORE,20,F,5,Exelixis
6326,CONTROL,3L,ORE,20,G,4,Exelixis
6326,CONTROL,3L,ORE,20,G,4,Exelixis
6326,CONTROL,3L,ORE,20,G,4,Exelixis
6326,CONTROL,3L,ORE,20,G,4,Exelixis
6326,CONTROL,3L,ORE,20,G,4,Exelixis
6326,CONTROL,3L,ORE,20,G,4,Exelixis
6326,CONTROL,3L,ORE,22,F,5,Exelixis
6326,CONTROL,3L,ORE,22,F,5,Exelixis
6326,CONTROL,3L,ORE,22,F,5,Exelixis
6326,CONTROL,3L,ORE,22,F,5,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,22,G,4,Exelixis
6326,CONTROL,3L,ORE,21,F,5,Exelixis
6326,CONTROL,3L,ORE,21,F,5,Exelixis
6326,CONTROL,3L,ORE,21,F,5,Exelixis
6326,CONTROL,3L,ORE,21,F,5,Exelixis
6326,CONTROL,3L,ORE,21,F,5,Exelixis
6326,CONTROL,3L,ORE,21,G,4,Exelixis
6326,CONTROL,3L,ORE,21,G,4,Exelixis
6326,CONTROL,3L,ORE,21,G,4,Exelixis
6326,CONTROL,3L,ORE,21,G,4,Exelixis
6326,CONTROL,3L,ORE,21,G,4,Exelixis
6326,CONTROL,3L,ORE,21,G,4,Exelixis
6326,CONTROL,3L,ORE,21,G,4,Exelixis
6326,CONTROL,3L,ORE,24,G,4,Exelixis
6326,CONTROL,3L,ORE,24,G,4,Exelixis
6326,CONTROL,3L,ORE,24,G,4,Exelixis
6326,CONTROL,3L,ORE,24,G,4,Exelixis
6326,CONTROL,3L,ORE,24,G,4,Exelixis
6326,CONTROL,3R,ORE,16,F,5,Exelixis
6326,CONTROL,3R,ORE,16,F,5,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,16,G,4,Exelixis
6326,CONTROL,3R,ORE,18,G,4,Exelixis
6326,CONTROL,3R,ORE,18,G,4,Exelixis
6326,CONTROL,3R,ORE,18,G,4,Exelixis
6326,CONTROL,3R,ORE,18,G,4,Exelixis
6326,CONTROL,3R,ORE,18,G,4,Exelixis
6326,CONTROL,3R,ORE,19,F,5,Exelixis
6326,CONTROL,3R,ORE,19,F,5,Exelixis
6326,CONTROL,3R,ORE,19,F,5,Exelixis
6326,CONTROL,3R,ORE,19,F,5,Exelixis
6326,CONTROL,3R,ORE,19,F,5,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,19,G,4,Exelixis
6326,CONTROL,3R,ORE,23,F,5,Exelixis
6326,CONTROL,3R,ORE,23,F,5,Exelixis
6326,CONTROL,3R,ORE,23,F,5,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,3R,ORE,23,G,4,Exelixis
6326,CONTROL,,ORE,25,F,5,Exelixis
6326,CONTROL,,ORE,25,F,5,Exelixis
6326,CONTROL,,ORE,25,F,5,Exelixis
6326,CONTROL,,ORE,25,F,5,Exelixis
6326,CONTROL,,ORE,25,F,5,Exelixis
6326,CONTROL,,ORE,25,F,5,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,25,G,4,Exelixis
6326,CONTROL,,ORE,28,F,5,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,28,G,4,Exelixis
6326,CONTROL,,ORE,29,F,5,Exelixis
6326,CONTROL,,ORE,29,F,5,Exelixis
6326,CONTROL,,ORE,29,F,5,Exelixis
6326,CONTROL,,ORE,29,F,5,Exelixis
6326,CONTROL,,ORE,29,G,4,Exelixis
6326,CONTROL,,ORE,29,G,4,Exelixis
6326,CONTROL,,ORE,29,G,4,Exelixis
6326,CONTROL,,ORE,29,G,4,Exelixis
6326,CONTROL,,ORE,29,G,4,Exelixis
6326,CONTROL,,ORE,29,G,4,Exelixis
6326,CONTROL,,ORE,29,G,4,Exelixis
7488,Df(2L)Exel6001,2L,ORE,1,F,5,Exelixis
7488,Df(2L)Exel6002,2L,ORE,1,F,5,Exelixis
7488,Df(2L)Exel6003,2L,ORE,1,F,5,Exelixis
7488,Df(2L)Exel6004,2L,ORE,1,G,4,Exelixis
7488,Df(2L)Exel6005,2L,ORE,1,G,4,Exelixis
7488,Df(2L)Exel6006,2L,ORE,1,G,4,Exelixis
7488,Df(2L)Exel6007,2L,ORE,1,G,4,Exelixis
7488,Df(2L)Exel6008,2L,ORE,1,G,4,Exelixis
7488,Df(2L)Exel6009,2L,ORE,1,G,4,Exelixis
7488,Df(2L)Exel6010,2L,ORE,1,H,3,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,F,5,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,F,5,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7489,Df(2L)Exel6002,2L,ORE,3,G,4,Exelixis
7490,Df(2L)Exel6003,2L,ORE,1,F,5,Exelixis
7490,Df(2L)Exel6003,2L,ORE,1,F,5,Exelixis
7490,Df(2L)Exel6003,2L,ORE,1,G,4,Exelixis
7490,Df(2L)Exel6003,2L,ORE,1,G,4,Exelixis
7490,Df(2L)Exel6003,2L,ORE,1,H,3,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,G,4,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,G,4,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,H,3,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,H,3,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,I,2,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,I,2,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,I,2,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,I,2,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,I,2,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,J,1,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,J,1,Exelixis
7491,Df(2L)Exel6004,2L,ORE,1,J,1,Exelixis
